,Region,State,Lat,Long,Date,Confirmed,Deaths,Recovered,still infected
5307,Norway,NA,60.472,8.4689,2020-03-05,87,0,0,87
5308,Norway,NA,60.472,8.4689,2020-03-06,108,0,0,108
5309,Norway,NA,60.472,8.4689,2020-03-07,147,0,0,147
5310,Norway,NA,60.472,8.4689,2020-03-08,176,0,0,176
5311,Oman,NA,21.0,57.0,2020-01-22,0,0,0,0
5312,Oman,NA,21.0,57.0,2020-01-23,0,0,0,0
5313,Oman,NA,21.0,57.0,2020-01-24,0,0,0,0
5314,Oman,NA,21.0,57.0,2020-01-25,0,0,0,0
5315,Oman,NA,21.0,57.0,2020-01-26,0,0,0,0
5316,Oman,NA,21.0,57.0,2020-01-27,0,0,0,0
5317,Oman,NA,21.0,57.0,2020-01-28,0,0,0,0
5318,Oman,NA,21.0,57.0,2020-01-29,0,0,0,0
5319,Oman,NA,21.0,57.0,2020-01-30,0,0,0,0
5320,Oman,NA,21.0,57.0,2020-01-31,0,0,0,0
5321,Oman,NA,21.0,57.0,2020-02-01,0,0,0,0
5322,Oman,NA,21.0,57.0,2020-02-02,0,0,0,0
5323,Oman,NA,21.0,57.0,2020-02-03,0,0,0,0
5324,Oman,NA,21.0,57.0,2020-02-04,0,0,0,0
5325,Oman,NA,21.0,57.0,2020-02-05,0,0,0,0
5326,Oman,NA,21.0,57.0,2020-02-06,0,0,0,0
5327,Oman,NA,21.0,57.0,2020-02-07,0,0,0,0
5328,Oman,NA,21.0,57.0,2020-02-08,0,0,0,0
5329,Oman,NA,21.0,57.0,2020-02-09,0,0,0,0
5330,Oman,NA,21.0,57.0,2020-02-10,0,0,0,0
5331,Oman,NA,21.0,57.0,2020-02-11,0,0,0,0
5332,Oman,NA,21.0,57.0,2020-02-12,0,0,0,0
5333,Oman,NA,21.0,57.0,2020-02-13,0,0,0,0
5334,Oman,NA,21.0,57.0,2020-02-14,0,0,0,0
5335,Oman,NA,21.0,57.0,2020-02-15,0,0,0,0
5336,Oman,NA,21.0,57.0,2020-02-16,0,0,0,0
5337,Oman,NA,21.0,57.0,2020-02-17,0,0,0,0
5338,Oman,NA,21.0,57.0,2020-02-18,0,0,0,0
5339,Oman,NA,21.0,57.0,2020-02-19,0,0,0,0
5340,Oman,NA,21.0,57.0,2020-02-20,0,0,0,0
5341,Oman,NA,21.0,57.0,2020-02-21,0,0,0,0
5342,Oman,NA,21.0,57.0,2020-02-22,0,0,0,0
5343,Oman,NA,21.0,57.0,2020-02-23,0,0,0,0
5344,Oman,NA,21.0,57.0,2020-02-24,2,0,0,2
5345,Oman,NA,21.0,57.0,2020-02-25,2,0,0,2
5346,Oman,NA,21.0,57.0,2020-02-26,4,0,0,4
5347,Oman,NA,21.0,57.0,2020-02-27,4,0,0,4
5348,Oman,NA,21.0,57.0,2020-02-28,4,0,0,4
5349,Oman,NA,21.0,57.0,2020-02-29,6,0,1,5
5350,Oman,NA,21.0,57.0,2020-03-01,6,0,1,5
5351,Oman,NA,21.0,57.0,2020-03-02,6,0,1,5
5352,Oman,NA,21.0,57.0,2020-03-03,12,0,2,10
5353,Oman,NA,21.0,57.0,2020-03-04,15,0,2,13
5354,Oman,NA,21.0,57.0,2020-03-05,16,0,2,14
5355,Oman,NA,21.0,57.0,2020-03-06,16,0,2,14
5356,Oman,NA,21.0,57.0,2020-03-07,16,0,2,14
5357,Oman,NA,21.0,57.0,2020-03-08,16,0,2,14
5358,Pakistan,NA,30.3753,69.3451,2020-01-22,0,0,0,0
5359,Pakistan,NA,30.3753,69.3451,2020-01-23,0,0,0,0
5360,Pakistan,NA,30.3753,69.3451,2020-01-24,0,0,0,0
5361,Pakistan,NA,30.3753,69.3451,2020-01-25,0,0,0,0
5362,Pakistan,NA,30.3753,69.3451,2020-01-26,0,0,0,0
5363,Pakistan,NA,30.3753,69.3451,2020-01-27,0,0,0,0
5364,Pakistan,NA,30.3753,69.3451,2020-01-28,0,0,0,0
5365,Pakistan,NA,30.3753,69.3451,2020-01-29,0,0,0,0
5366,Pakistan,NA,30.3753,69.3451,2020-01-30,0,0,0,0
5367,Pakistan,NA,30.3753,69.3451,2020-01-31,0,0,0,0
5368,Pakistan,NA,30.3753,69.3451,2020-02-01,0,0,0,0
5369,Pakistan,NA,30.3753,69.3451,2020-02-02,0,0,0,0
5370,Pakistan,NA,30.3753,69.3451,2020-02-03,0,0,0,0
5371,Pakistan,NA,30.3753,69.3451,2020-02-04,0,0,0,0
5372,Pakistan,NA,30.3753,69.3451,2020-02-05,0,0,0,0
5373,Pakistan,NA,30.3753,69.3451,2020-02-06,0,0,0,0
5374,Pakistan,NA,30.3753,69.3451,2020-02-07,0,0,0,0
5375,Pakistan,NA,30.3753,69.3451,2020-02-08,0,0,0,0
5376,Pakistan,NA,30.3753,69.3451,2020-02-09,0,0,0,0
5377,Pakistan,NA,30.3753,69.3451,2020-02-10,0,0,0,0
5378,Pakistan,NA,30.3753,69.3451,2020-02-11,0,0,0,0
5379,Pakistan,NA,30.3753,69.3451,2020-02-12,0,0,0,0
5380,Pakistan,NA,30.3753,69.3451,2020-02-13,0,0,0,0
5381,Pakistan,NA,30.3753,69.3451,2020-02-14,0,0,0,0
5382,Pakistan,NA,30.3753,69.3451,2020-02-15,0,0,0,0
5383,Pakistan,NA,30.3753,69.3451,2020-02-16,0,0,0,0
5384,Pakistan,NA,30.3753,69.3451,2020-02-17,0,0,0,0
5385,Pakistan,NA,30.3753,69.3451,2020-02-18,0,0,0,0
5386,Pakistan,NA,30.3753,69.3451,2020-02-19,0,0,0,0
5387,Pakistan,NA,30.3753,69.3451,2020-02-20,0,0,0,0
5388,Pakistan,NA,30.3753,69.3451,2020-02-21,0,0,0,0
5389,Pakistan,NA,30.3753,69.3451,2020-02-22,0,0,0,0
5390,Pakistan,NA,30.3753,69.3451,2020-02-23,0,0,0,0
5391,Pakistan,NA,30.3753,69.3451,2020-02-24,0,0,0,0
5392,Pakistan,NA,30.3753,69.3451,2020-02-25,0,0,0,0
5393,Pakistan,NA,30.3753,69.3451,2020-02-26,2,0,0,2
5394,Pakistan,NA,30.3753,69.3451,2020-02-27,2,0,0,2
5395,Pakistan,NA,30.3753,69.3451,2020-02-28,2,0,0,2
5396,Pakistan,NA,30.3753,69.3451,2020-02-29,4,0,0,4
5397,Pakistan,NA,30.3753,69.3451,2020-03-01,4,0,0,4
5398,Pakistan,NA,30.3753,69.3451,2020-03-02,4,0,0,4
5399,Pakistan,NA,30.3753,69.3451,2020-03-03,5,0,0,5
5400,Pakistan,NA,30.3753,69.3451,2020-03-04,5,0,0,5
5401,Pakistan,NA,30.3753,69.3451,2020-03-05,5,0,0,5
5402,Pakistan,NA,30.3753,69.3451,2020-03-06,6,0,0,6
5403,Pakistan,NA,30.3753,69.3451,2020-03-07,6,0,0,6
5404,Pakistan,NA,30.3753,69.3451,2020-03-08,6,0,1,5
5405,Palestine,NA,31.9522,35.2332,2020-01-22,0,0,0,0
5406,Palestine,NA,31.9522,35.2332,2020-01-23,0,0,0,0
5407,Palestine,NA,31.9522,35.2332,2020-01-24,0,0,0,0
5408,Palestine,NA,31.9522,35.2332,2020-01-25,0,0,0,0
5409,Palestine,NA,31.9522,35.2332,2020-01-26,0,0,0,0
5410,Palestine,NA,31.9522,35.2332,2020-01-27,0,0,0,0
5411,Palestine,NA,31.9522,35.2332,2020-01-28,0,0,0,0
5412,Palestine,NA,31.9522,35.2332,2020-01-29,0,0,0,0
5413,Palestine,NA,31.9522,35.2332,2020-01-30,0,0,0,0
5414,Palestine,NA,31.9522,35.2332,2020-01-31,0,0,0,0
5415,Palestine,NA,31.9522,35.2332,2020-02-01,0,0,0,0
5416,Palestine,NA,31.9522,35.2332,2020-02-02,0,0,0,0
5417,Palestine,NA,31.9522,35.2332,2020-02-03,0,0,0,0
5418,Palestine,NA,31.9522,35.2332,2020-02-04,0,0,0,0
5419,Palestine,NA,31.9522,35.2332,2020-02-05,0,0,0,0
5420,Palestine,NA,31.9522,35.2332,2020-02-06,0,0,0,0
5421,Palestine,NA,31.9522,35.2332,2020-02-07,0,0,0,0
5422,Palestine,NA,31.9522,35.2332,2020-02-08,0,0,0,0
5423,Palestine,NA,31.9522,35.2332,2020-02-09,0,0,0,0
5424,Palestine,NA,31.9522,35.2332,2020-02-10,0,0,0,0
5425,Palestine,NA,31.9522,35.2332,2020-02-11,0,0,0,0
5426,Palestine,NA,31.9522,35.2332,2020-02-12,0,0,0,0
5427,Palestine,NA,31.9522,35.2332,2020-02-13,0,0,0,0
5428,Palestine,NA,31.9522,35.2332,2020-02-14,0,0,0,0
5429,Palestine,NA,31.9522,35.2332,2020-02-15,0,0,0,0
5430,Palestine,NA,31.9522,35.2332,2020-02-16,0,0,0,0
5431,Palestine,NA,31.9522,35.2332,2020-02-17,0,0,0,0
5432,Palestine,NA,31.9522,35.2332,2020-02-18,0,0,0,0
5433,Palestine,NA,31.9522,35.2332,2020-02-19,0,0,0,0
5434,Palestine,NA,31.9522,35.2332,2020-02-20,0,0,0,0
5435,Palestine,NA,31.9522,35.2332,2020-02-21,0,0,0,0
5436,Palestine,NA,31.9522,35.2332,2020-02-22,0,0,0,0
5437,Palestine,NA,31.9522,35.2332,2020-02-23,0,0,0,0
5438,Palestine,NA,31.9522,35.2332,2020-02-24,0,0,0,0
5439,Palestine,NA,31.9522,35.2332,2020-02-25,0,0,0,0
5440,Palestine,NA,31.9522,35.2332,2020-02-26,0,0,0,0
5441,Palestine,NA,31.9522,35.2332,2020-02-27,0,0,0,0
5442,Palestine,NA,31.9522,35.2332,2020-02-28,0,0,0,0
5443,Palestine,NA,31.9522,35.2332,2020-02-29,0,0,0,0
5444,Palestine,NA,31.9522,35.2332,2020-03-01,0,0,0,0
5445,Palestine,NA,31.9522,35.2332,2020-03-02,0,0,0,0
5446,Palestine,NA,31.9522,35.2332,2020-03-03,0,0,0,0
5447,Palestine,NA,31.9522,35.2332,2020-03-04,0,0,0,0
5448,Palestine,NA,31.9522,35.2332,2020-03-05,4,0,0,4
5449,Palestine,NA,31.9522,35.2332,2020-03-06,16,0,0,16
5450,Palestine,NA,31.9522,35.2332,2020-03-07,22,0,0,22
5451,Palestine,NA,31.9522,35.2332,2020-03-08,22,0,0,22
5452,Paraguay,NA,-23.4425,-58.4438,2020-01-22,0,0,0,0
5453,Paraguay,NA,-23.4425,-58.4438,2020-01-23,0,0,0,0
5454,Paraguay,NA,-23.4425,-58.4438,2020-01-24,0,0,0,0
5455,Paraguay,NA,-23.4425,-58.4438,2020-01-25,0,0,0,0
5456,Paraguay,NA,-23.4425,-58.4438,2020-01-26,0,0,0,0
5457,Paraguay,NA,-23.4425,-58.4438,2020-01-27,0,0,0,0
5458,Paraguay,NA,-23.4425,-58.4438,2020-01-28,0,0,0,0
5459,Paraguay,NA,-23.4425,-58.4438,2020-01-29,0,0,0,0
5460,Paraguay,NA,-23.4425,-58.4438,2020-01-30,0,0,0,0
5461,Paraguay,NA,-23.4425,-58.4438,2020-01-31,0,0,0,0
5462,Paraguay,NA,-23.4425,-58.4438,2020-02-01,0,0,0,0
5463,Paraguay,NA,-23.4425,-58.4438,2020-02-02,0,0,0,0
5464,Paraguay,NA,-23.4425,-58.4438,2020-02-03,0,0,0,0
5465,Paraguay,NA,-23.4425,-58.4438,2020-02-04,0,0,0,0
5466,Paraguay,NA,-23.4425,-58.4438,2020-02-05,0,0,0,0
5467,Paraguay,NA,-23.4425,-58.4438,2020-02-06,0,0,0,0
5468,Paraguay,NA,-23.4425,-58.4438,2020-02-07,0,0,0,0
5469,Paraguay,NA,-23.4425,-58.4438,2020-02-08,0,0,0,0
5470,Paraguay,NA,-23.4425,-58.4438,2020-02-09,0,0,0,0
5471,Paraguay,NA,-23.4425,-58.4438,2020-02-10,0,0,0,0
5472,Paraguay,NA,-23.4425,-58.4438,2020-02-11,0,0,0,0
5473,Paraguay,NA,-23.4425,-58.4438,2020-02-12,0,0,0,0
5474,Paraguay,NA,-23.4425,-58.4438,2020-02-13,0,0,0,0
5475,Paraguay,NA,-23.4425,-58.4438,2020-02-14,0,0,0,0
5476,Paraguay,NA,-23.4425,-58.4438,2020-02-15,0,0,0,0
5477,Paraguay,NA,-23.4425,-58.4438,2020-02-16,0,0,0,0
5478,Paraguay,NA,-23.4425,-58.4438,2020-02-17,0,0,0,0
5479,Paraguay,NA,-23.4425,-58.4438,2020-02-18,0,0,0,0
5480,Paraguay,NA,-23.4425,-58.4438,2020-02-19,0,0,0,0
5481,Paraguay,NA,-23.4425,-58.4438,2020-02-20,0,0,0,0
5482,Paraguay,NA,-23.4425,-58.4438,2020-02-21,0,0,0,0
5483,Paraguay,NA,-23.4425,-58.4438,2020-02-22,0,0,0,0
5484,Paraguay,NA,-23.4425,-58.4438,2020-02-23,0,0,0,0
5485,Paraguay,NA,-23.4425,-58.4438,2020-02-24,0,0,0,0
5486,Paraguay,NA,-23.4425,-58.4438,2020-02-25,0,0,0,0
5487,Paraguay,NA,-23.4425,-58.4438,2020-02-26,0,0,0,0
5488,Paraguay,NA,-23.4425,-58.4438,2020-02-27,0,0,0,0
5489,Paraguay,NA,-23.4425,-58.4438,2020-02-28,0,0,0,0
5490,Paraguay,NA,-23.4425,-58.4438,2020-02-29,0,0,0,0
5491,Paraguay,NA,-23.4425,-58.4438,2020-03-01,0,0,0,0
5492,Paraguay,NA,-23.4425,-58.4438,2020-03-02,0,0,0,0
5493,Paraguay,NA,-23.4425,-58.4438,2020-03-03,0,0,0,0
5494,Paraguay,NA,-23.4425,-58.4438,2020-03-04,0,0,0,0
5495,Paraguay,NA,-23.4425,-58.4438,2020-03-05,0,0,0,0
5496,Paraguay,NA,-23.4425,-58.4438,2020-03-06,0,0,0,0
5497,Paraguay,NA,-23.4425,-58.4438,2020-03-07,0,0,0,0
5498,Paraguay,NA,-23.4425,-58.4438,2020-03-08,1,0,0,1
5499,Peru,NA,-9.19,-75.0152,2020-01-22,0,0,0,0
5500,Peru,NA,-9.19,-75.0152,2020-01-23,0,0,0,0
5501,Peru,NA,-9.19,-75.0152,2020-01-24,0,0,0,0
5502,Peru,NA,-9.19,-75.0152,2020-01-25,0,0,0,0
5503,Peru,NA,-9.19,-75.0152,2020-01-26,0,0,0,0
5504,Peru,NA,-9.19,-75.0152,2020-01-27,0,0,0,0
5505,Peru,NA,-9.19,-75.0152,2020-01-28,0,0,0,0
5506,Peru,NA,-9.19,-75.0152,2020-01-29,0,0,0,0
5507,Peru,NA,-9.19,-75.0152,2020-01-30,0,0,0,0
5508,Peru,NA,-9.19,-75.0152,2020-01-31,0,0,0,0
5509,Peru,NA,-9.19,-75.0152,2020-02-01,0,0,0,0
5510,Peru,NA,-9.19,-75.0152,2020-02-02,0,0,0,0
5511,Peru,NA,-9.19,-75.0152,2020-02-03,0,0,0,0
5512,Peru,NA,-9.19,-75.0152,2020-02-04,0,0,0,0
5513,Peru,NA,-9.19,-75.0152,2020-02-05,0,0,0,0
5514,Peru,NA,-9.19,-75.0152,2020-02-06,0,0,0,0
5515,Peru,NA,-9.19,-75.0152,2020-02-07,0,0,0,0
5516,Peru,NA,-9.19,-75.0152,2020-02-08,0,0,0,0
5517,Peru,NA,-9.19,-75.0152,2020-02-09,0,0,0,0
5518,Peru,NA,-9.19,-75.0152,2020-02-10,0,0,0,0
5519,Peru,NA,-9.19,-75.0152,2020-02-11,0,0,0,0
5520,Peru,NA,-9.19,-75.0152,2020-02-12,0,0,0,0
5521,Peru,NA,-9.19,-75.0152,2020-02-13,0,0,0,0
5522,Peru,NA,-9.19,-75.0152,2020-02-14,0,0,0,0
5523,Peru,NA,-9.19,-75.0152,2020-02-15,0,0,0,0
5524,Peru,NA,-9.19,-75.0152,2020-02-16,0,0,0,0
5525,Peru,NA,-9.19,-75.0152,2020-02-17,0,0,0,0
5526,Peru,NA,-9.19,-75.0152,2020-02-18,0,0,0,0
5527,Peru,NA,-9.19,-75.0152,2020-02-19,0,0,0,0
5528,Peru,NA,-9.19,-75.0152,2020-02-20,0,0,0,0
5529,Peru,NA,-9.19,-75.0152,2020-02-21,0,0,0,0
5530,Peru,NA,-9.19,-75.0152,2020-02-22,0,0,0,0
5531,Peru,NA,-9.19,-75.0152,2020-02-23,0,0,0,0
5532,Peru,NA,-9.19,-75.0152,2020-02-24,0,0,0,0
5533,Peru,NA,-9.19,-75.0152,2020-02-25,0,0,0,0
5534,Peru,NA,-9.19,-75.0152,2020-02-26,0,0,0,0
5535,Peru,NA,-9.19,-75.0152,2020-02-27,0,0,0,0
5536,Peru,NA,-9.19,-75.0152,2020-02-28,0,0,0,0
5537,Peru,NA,-9.19,-75.0152,2020-02-29,0,0,0,0
5538,Peru,NA,-9.19,-75.0152,2020-03-01,0,0,0,0
5539,Peru,NA,-9.19,-75.0152,2020-03-02,0,0,0,0
5540,Peru,NA,-9.19,-75.0152,2020-03-03,0,0,0,0
5541,Peru,NA,-9.19,-75.0152,2020-03-04,0,0,0,0
5542,Peru,NA,-9.19,-75.0152,2020-03-05,0,0,0,0
5543,Peru,NA,-9.19,-75.0152,2020-03-06,1,0,0,1
5544,Peru,NA,-9.19,-75.0152,2020-03-07,1,0,0,1
5545,Peru,NA,-9.19,-75.0152,2020-03-08,6,0,0,6
5546,Philippines,NA,13.0,122.0,2020-01-22,0,0,0,0
5547,Philippines,NA,13.0,122.0,2020-01-23,0,0,0,0
5548,Philippines,NA,13.0,122.0,2020-01-24,0,0,0,0
5549,Philippines,NA,13.0,122.0,2020-01-25,0,0,0,0
5550,Philippines,NA,13.0,122.0,2020-01-26,0,0,0,0
5551,Philippines,NA,13.0,122.0,2020-01-27,0,0,0,0
5552,Philippines,NA,13.0,122.0,2020-01-28,0,0,0,0
5553,Philippines,NA,13.0,122.0,2020-01-29,0,0,0,0
5554,Philippines,NA,13.0,122.0,2020-01-30,1,0,0,1
5555,Philippines,NA,13.0,122.0,2020-01-31,1,0,0,1
5556,Philippines,NA,13.0,122.0,2020-02-01,1,0,0,1
5557,Philippines,NA,13.0,122.0,2020-02-02,2,1,0,1
5558,Philippines,NA,13.0,122.0,2020-02-03,2,1,0,1
5559,Philippines,NA,13.0,122.0,2020-02-04,2,1,0,1
5560,Philippines,NA,13.0,122.0,2020-02-05,2,1,0,1
5561,Philippines,NA,13.0,122.0,2020-02-06,2,1,0,1
5562,Philippines,NA,13.0,122.0,2020-02-07,3,1,0,2
5563,Philippines,NA,13.0,122.0,2020-02-08,3,1,0,2
5564,Philippines,NA,13.0,122.0,2020-02-09,3,1,0,2
5565,Philippines,NA,13.0,122.0,2020-02-10,3,1,0,2
5566,Philippines,NA,13.0,122.0,2020-02-11,3,1,0,2
5567,Philippines,NA,13.0,122.0,2020-02-12,3,1,1,1
5568,Philippines,NA,13.0,122.0,2020-02-13,3,1,1,1
5569,Philippines,NA,13.0,122.0,2020-02-14,3,1,1,1
5570,Philippines,NA,13.0,122.0,2020-02-15,3,1,1,1
5571,Philippines,NA,13.0,122.0,2020-02-16,3,1,1,1
5572,Philippines,NA,13.0,122.0,2020-02-17,3,1,1,1
5573,Philippines,NA,13.0,122.0,2020-02-18,3,1,1,1
5574,Philippines,NA,13.0,122.0,2020-02-19,3,1,1,1
5575,Philippines,NA,13.0,122.0,2020-02-20,3,1,1,1
5576,Philippines,NA,13.0,122.0,2020-02-21,3,1,1,1
5577,Philippines,NA,13.0,122.0,2020-02-22,3,1,1,1
5578,Philippines,NA,13.0,122.0,2020-02-23,3,1,1,1
5579,Philippines,NA,13.0,122.0,2020-02-24,3,1,1,1
5580,Philippines,NA,13.0,122.0,2020-02-25,3,1,1,1
5581,Philippines,NA,13.0,122.0,2020-02-26,3,1,1,1
5582,Philippines,NA,13.0,122.0,2020-02-27,3,1,1,1
5583,Philippines,NA,13.0,122.0,2020-02-28,3,1,1,1
5584,Philippines,NA,13.0,122.0,2020-02-29,3,1,1,1
5585,Philippines,NA,13.0,122.0,2020-03-01,3,1,1,1
5586,Philippines,NA,13.0,122.0,2020-03-02,3,1,1,1
5587,Philippines,NA,13.0,122.0,2020-03-03,3,1,1,1
5588,Philippines,NA,13.0,122.0,2020-03-04,3,1,1,1
5589,Philippines,NA,13.0,122.0,2020-03-05,3,1,1,1
5590,Philippines,NA,13.0,122.0,2020-03-06,5,1,1,3
5591,Philippines,NA,13.0,122.0,2020-03-07,6,1,1,4
5592,Philippines,NA,13.0,122.0,2020-03-08,10,1,1,8
5593,Poland,NA,51.9194,19.1451,2020-01-22,0,0,0,0
5594,Poland,NA,51.9194,19.1451,2020-01-23,0,0,0,0
5595,Poland,NA,51.9194,19.1451,2020-01-24,0,0,0,0
5596,Poland,NA,51.9194,19.1451,2020-01-25,0,0,0,0
5597,Poland,NA,51.9194,19.1451,2020-01-26,0,0,0,0
5598,Poland,NA,51.9194,19.1451,2020-01-27,0,0,0,0
5599,Poland,NA,51.9194,19.1451,2020-01-28,0,0,0,0
5600,Poland,NA,51.9194,19.1451,2020-01-29,0,0,0,0
5601,Poland,NA,51.9194,19.1451,2020-01-30,0,0,0,0
5602,Poland,NA,51.9194,19.1451,2020-01-31,0,0,0,0
5603,Poland,NA,51.9194,19.1451,2020-02-01,0,0,0,0
5604,Poland,NA,51.9194,19.1451,2020-02-02,0,0,0,0
5605,Poland,NA,51.9194,19.1451,2020-02-03,0,0,0,0
5606,Poland,NA,51.9194,19.1451,2020-02-04,0,0,0,0
5607,Poland,NA,51.9194,19.1451,2020-02-05,0,0,0,0
5608,Poland,NA,51.9194,19.1451,2020-02-06,0,0,0,0
5609,Poland,NA,51.9194,19.1451,2020-02-07,0,0,0,0
5610,Poland,NA,51.9194,19.1451,2020-02-08,0,0,0,0
5611,Poland,NA,51.9194,19.1451,2020-02-09,0,0,0,0
5612,Poland,NA,51.9194,19.1451,2020-02-10,0,0,0,0
5613,Poland,NA,51.9194,19.1451,2020-02-11,0,0,0,0
5614,Poland,NA,51.9194,19.1451,2020-02-12,0,0,0,0
5615,Poland,NA,51.9194,19.1451,2020-02-13,0,0,0,0
5616,Poland,NA,51.9194,19.1451,2020-02-14,0,0,0,0
5617,Poland,NA,51.9194,19.1451,2020-02-15,0,0,0,0
5618,Poland,NA,51.9194,19.1451,2020-02-16,0,0,0,0
5619,Poland,NA,51.9194,19.1451,2020-02-17,0,0,0,0
5620,Poland,NA,51.9194,19.1451,2020-02-18,0,0,0,0
5621,Poland,NA,51.9194,19.1451,2020-02-19,0,0,0,0
5622,Poland,NA,51.9194,19.1451,2020-02-20,0,0,0,0
5623,Poland,NA,51.9194,19.1451,2020-02-21,0,0,0,0
5624,Poland,NA,51.9194,19.1451,2020-02-22,0,0,0,0
5625,Poland,NA,51.9194,19.1451,2020-02-23,0,0,0,0
5626,Poland,NA,51.9194,19.1451,2020-02-24,0,0,0,0
5627,Poland,NA,51.9194,19.1451,2020-02-25,0,0,0,0
5628,Poland,NA,51.9194,19.1451,2020-02-26,0,0,0,0
5629,Poland,NA,51.9194,19.1451,2020-02-27,0,0,0,0
5630,Poland,NA,51.9194,19.1451,2020-02-28,0,0,0,0
5631,Poland,NA,51.9194,19.1451,2020-02-29,0,0,0,0
5632,Poland,NA,51.9194,19.1451,2020-03-01,0,0,0,0
5633,Poland,NA,51.9194,19.1451,2020-03-02,0,0,0,0
5634,Poland,NA,51.9194,19.1451,2020-03-03,0,0,0,0
5635,Poland,NA,51.9194,19.1451,2020-03-04,1,0,0,1
5636,Poland,NA,51.9194,19.1451,2020-03-05,1,0,0,1
5637,Poland,NA,51.9194,19.1451,2020-03-06,5,0,0,5
5638,Poland,NA,51.9194,19.1451,2020-03-07,5,0,0,5
5639,Poland,NA,51.9194,19.1451,2020-03-08,11,0,0,11
5640,Portugal,NA,39.3999,-8.2245,2020-01-22,0,0,0,0
5641,Portugal,NA,39.3999,-8.2245,2020-01-23,0,0,0,0
5642,Portugal,NA,39.3999,-8.2245,2020-01-24,0,0,0,0
5643,Portugal,NA,39.3999,-8.2245,2020-01-25,0,0,0,0
5644,Portugal,NA,39.3999,-8.2245,2020-01-26,0,0,0,0
5645,Portugal,NA,39.3999,-8.2245,2020-01-27,0,0,0,0
5646,Portugal,NA,39.3999,-8.2245,2020-01-28,0,0,0,0
5647,Portugal,NA,39.3999,-8.2245,2020-01-29,0,0,0,0
5648,Portugal,NA,39.3999,-8.2245,2020-01-30,0,0,0,0
5649,Portugal,NA,39.3999,-8.2245,2020-01-31,0,0,0,0
5650,Portugal,NA,39.3999,-8.2245,2020-02-01,0,0,0,0
5651,Portugal,NA,39.3999,-8.2245,2020-02-02,0,0,0,0
5652,Portugal,NA,39.3999,-8.2245,2020-02-03,0,0,0,0
5653,Portugal,NA,39.3999,-8.2245,2020-02-04,0,0,0,0
5654,Portugal,NA,39.3999,-8.2245,2020-02-05,0,0,0,0
5655,Portugal,NA,39.3999,-8.2245,2020-02-06,0,0,0,0
5656,Portugal,NA,39.3999,-8.2245,2020-02-07,0,0,0,0
5657,Portugal,NA,39.3999,-8.2245,2020-02-08,0,0,0,0
5658,Portugal,NA,39.3999,-8.2245,2020-02-09,0,0,0,0
5659,Portugal,NA,39.3999,-8.2245,2020-02-10,0,0,0,0
5660,Portugal,NA,39.3999,-8.2245,2020-02-11,0,0,0,0
5661,Portugal,NA,39.3999,-8.2245,2020-02-12,0,0,0,0
5662,Portugal,NA,39.3999,-8.2245,2020-02-13,0,0,0,0
5663,Portugal,NA,39.3999,-8.2245,2020-02-14,0,0,0,0
5664,Portugal,NA,39.3999,-8.2245,2020-02-15,0,0,0,0
5665,Portugal,NA,39.3999,-8.2245,2020-02-16,0,0,0,0
5666,Portugal,NA,39.3999,-8.2245,2020-02-17,0,0,0,0
5667,Portugal,NA,39.3999,-8.2245,2020-02-18,0,0,0,0
5668,Portugal,NA,39.3999,-8.2245,2020-02-19,0,0,0,0
5669,Portugal,NA,39.3999,-8.2245,2020-02-20,0,0,0,0
5670,Portugal,NA,39.3999,-8.2245,2020-02-21,0,0,0,0
5671,Portugal,NA,39.3999,-8.2245,2020-02-22,0,0,0,0
5672,Portugal,NA,39.3999,-8.2245,2020-02-23,0,0,0,0
5673,Portugal,NA,39.3999,-8.2245,2020-02-24,0,0,0,0
5674,Portugal,NA,39.3999,-8.2245,2020-02-25,0,0,0,0
5675,Portugal,NA,39.3999,-8.2245,2020-02-26,0,0,0,0
5676,Portugal,NA,39.3999,-8.2245,2020-02-27,0,0,0,0
5677,Portugal,NA,39.3999,-8.2245,2020-02-28,0,0,0,0
5678,Portugal,NA,39.3999,-8.2245,2020-02-29,0,0,0,0
5679,Portugal,NA,39.3999,-8.2245,2020-03-01,0,0,0,0
5680,Portugal,NA,39.3999,-8.2245,2020-03-02,2,0,0,2
5681,Portugal,NA,39.3999,-8.2245,2020-03-03,2,0,0,2
5682,Portugal,NA,39.3999,-8.2245,2020-03-04,5,0,0,5
5683,Portugal,NA,39.3999,-8.2245,2020-03-05,8,0,0,8
5684,Portugal,NA,39.3999,-8.2245,2020-03-06,13,0,0,13
5685,Portugal,NA,39.3999,-8.2245,2020-03-07,20,0,0,20
5686,Portugal,NA,39.3999,-8.2245,2020-03-08,30,0,0,30
5687,Qatar,NA,25.3548,51.1839,2020-01-22,0,0,0,0
5688,Qatar,NA,25.3548,51.1839,2020-01-23,0,0,0,0
5689,Qatar,NA,25.3548,51.1839,2020-01-24,0,0,0,0
5690,Qatar,NA,25.3548,51.1839,2020-01-25,0,0,0,0
5691,Qatar,NA,25.3548,51.1839,2020-01-26,0,0,0,0
5692,Qatar,NA,25.3548,51.1839,2020-01-27,0,0,0,0
5693,Qatar,NA,25.3548,51.1839,2020-01-28,0,0,0,0
5694,Qatar,NA,25.3548,51.1839,2020-01-29,0,0,0,0
5695,Qatar,NA,25.3548,51.1839,2020-01-30,0,0,0,0
